Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT (deg C),CHT_Delta_T (deg C),OIL_Delta_T (deg C),OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),AVG_CHT (deg F),CHT_Delta_T (deg F),OIL_Delta_T (deg F),Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Flight ID
7.56,1.0,10.0,2025-11-22 21:05:16,37.08155,-121.5996,327.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.6,0.0,194.0,0.0,-0.01,1.0,0.0,-105.0,19.0,0.0,30.07,745.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-29.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.815,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
7.81,1.0,10.0,2025-11-22 21:05:17,37.08155,-121.5996,327.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.6,0.0,194.0,0.0,-0.01,1.0,0.0,-117.0,19.0,0.0,30.07,745.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-29.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.815,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
8.06,1.0,10.0,2025-11-22 21:05:17,37.08155,-121.5996,327.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.6,0.0,193.0,0.0,-0.01,1.0,0.0,-101.0,19.0,0.0,30.07,745.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-29.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
8.31,1.0,10.0,2025-11-22 21:05:17,37.08155,-121.5996,327.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.6,0.0,193.0,0.0,-0.01,1.0,0.0,-111.0,19.0,0.0,30.07,745.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-29.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
8.56,1.0,10.0,2025-11-22 21:05:17,37.08155,-121.5996,327.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.6,0.0,192.0,0.0,-0.01,1.0,0.0,-105.0,19.0,0.0,30.07,745.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-29.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
8.81,1.0,10.0,2025-11-22 21:05:18,37.08155,-121.5996,327.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.6,0.0,192.0,0.0,-0.01,1.0,0.0,-88.0,19.0,0.0,30.07,745.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-27.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
9.06,1.0,10.0,2025-11-22 21:05:18,37.08155,-121.5996,327.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.6,0.0,192.0,0.0,-0.01,1.0,0.0,-93.0,19.0,0.0,30.07,745.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-27.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
9.31,1.0,10.0,2025-11-22 21:05:18,37.08155,-121.5996,326.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.6,0.0,192.0,0.0,-0.01,1.0,0.0,-86.0,19.0,0.0,30.07,745.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-27.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
9.56,1.0,10.0,2025-11-22 21:05:18,37.08155,-121.5996,326.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.6,0.0,191.0,0.0,-0.01,1.0,0.0,-71.0,19.0,0.0,30.07,738.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-27.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
9.81,1.0,10.0,2025-11-22 21:05:19,37.08155,-121.5996,326.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.7,49.6,0.0,191.0,0.0,-0.01,1.0,0.0,-83.0,19.0,0.0,30.07,738.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-27.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
10.06,1.0,10.0,2025-11-22 21:05:19,37.08154,-121.5996,326.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.7,49.6,0.0,191.0,0.0,-0.01,1.0,0.0,-86.0,19.0,0.0,30.07,739.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-27.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
10.31,1.0,10.0,2025-11-22 21:05:19,37.08154,-121.5996,325.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.7,49.6,0.0,190.0,0.0,-0.01,1.0,0.0,-84.0,19.0,0.0,30.07,739.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-27.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.815,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
10.56,1.0,10.0,2025-11-22 21:05:19,37.08154,-121.5996,325.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.7,49.5,0.0,190.0,0.0,-0.01,1.0,0.0,-90.0,19.0,0.0,30.07,739.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-26.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
10.81,1.0,10.0,2025-11-22 21:05:20,37.08154,-121.5996,325.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.5,0.0,189.0,0.0,-0.01,1.0,0.0,-104.0,19.0,0.0,30.07,739.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-26.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
11.06,1.0,10.0,2025-11-22 21:05:20,37.08154,-121.5996,325.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.5,0.0,189.0,0.0,-0.01,1.0,0.0,-99.0,19.0,0.0,30.07,739.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-26.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
11.31,1.0,10.0,2025-11-22 21:05:20,37.08154,-121.5996,325.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.5,0.0,188.0,0.0,-0.01,1.0,0.0,-118.0,19.0,0.0,30.07,739.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-26.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
11.56,1.0,10.0,2025-11-22 21:05:20,37.08154,-121.5996,324.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.5,0.0,188.0,0.0,-0.01,1.0,0.0,-98.0,19.0,0.0,30.07,739.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-26.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
11.81,1.0,10.0,2025-11-22 21:05:21,37.08154,-121.5996,324.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.5,0.0,187.0,0.0,-0.01,1.0,0.0,-114.0,19.0,0.0,30.07,739.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-26.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
12.06,1.0,10.0,2025-11-22 21:05:21,37.08154,-121.5996,324.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.5,0.0,186.0,0.0,-0.01,1.0,0.0,-117.0,19.0,0.0,30.07,739.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-26.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
12.31,1.0,10.0,2025-11-22 21:05:21,37.08154,-121.5996,324.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.6,0.0,186.0,0.0,-0.01,1.0,0.0,-120.0,19.0,0.0,30.07,739.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-27.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
12.56,1.0,10.0,2025-11-22 21:05:21,37.08154,-121.5996,323.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.8,49.6,0.0,185.0,0.0,-0.01,1.0,0.0,-117.0,19.0,0.0,30.07,739.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-26.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
12.81,1.0,10.0,2025-11-22 21:05:22,37.08154,-121.5996,323.0,0.0,136.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.7,49.6,0.0,185.0,0.0,-0.01,1.0,0.0,-111.0,19.0,0.0,30.07,739.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.1,0.0,0.0,0.0,0.7,0.0,0.0,40.0,0.0,0.0,-0.6,0.1,0.0,0.0,0.0,0.0,0.0,16.0,18.0,16.0,22.0,16.0,18.0,17.0,21.0,0.0,0.0,-27.0,254.4,0.0,0.7,1.0,4.998,0.0,0.0,0.653,0.817,0.0,14.8,0.0,0.0,0.0,,0.0,0.0,16.25,-2.75,-4.199999999999999,66.2,59.0,0.0,0.0,0.0,0.0,60.8,64.4,60.8,71.6,60.8,64.4,62.6,69.8,0.0,0.0,58.64,61.25,27.05,24.44,0.0,0.0,0.0,350.6,2025-11-22 13:05:14-08:00
